scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.1318,2026-06-07
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3345.8025,2026-06-07
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2705.733,2026-06-07
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.0907,2026-06-07
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.8772,2026-06-07
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1004.2093,2026-06-07
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1030.4835,2026-06-07
119369,INF761K01785,,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3214.0926,2026-06-07
119415,INF955L01AL0,,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3216.7556,2026-06-07
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5066.863,2026-06-07
120304,INF789F01XQ6,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4576.3504,2026-06-07
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3721.8697,2026-06-07
120837,INF966L01820,,quant Liquid Fund - Growth Option - Direct Plan,44.7432,2026-06-07
139538,INF174V01044,,Mahindra Manulife Liquid Fund - Direct Plan -Growth,1817.9566,2026-06-07
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1543.3947,2026-06-07
145834,INF247L01734,,Motilal Oswal Liquid Fund - Direct Growth,14.7064,2026-06-07
145971,INF03VN01043,,WhiteOak Capital Liquid Fund- Direct plan-Growth Option,1493.9221,2026-06-07
147196,INF955L01HV4,,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,1428.2696,2026-06-07
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1400.6965,2026-06-07
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.1042,2026-06-07
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1216.9403,2026-06-07
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.1886,2026-06-07
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.473,2026-06-07
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1409.4932,2026-06-07
147531,INF760K01JM5,,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,1403.4451,2026-06-07
147564,INF174V01838,,Mahindra Manulife Overnight Fund - Direct Plan -Growth,1407.2668,2026-06-07
147951,INF761K01EU7,,BANK OF INDIA Overnight Fund Direct Plan Growth,1383.2097,2026-06-07
148837,INF0GCD01271,INF0GCD01289,TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal,1236.8252,2026-06-07
148839,INF0GCD01305,INF0GCD01297,TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal,1209.1188,2026-06-07
148841,INF0GCD01255,,TRUSTMF Liquid Fund-Direct Plan-Growth,1350.9479,2026-06-07
148842,,INF0GCD01263,TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal,1280.249,2026-06-07
149797,INF0GCD01453,,TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH,1285.5596,2026-06-07
150631,INF0K1H01040,,Samco Overnight Fund - Direct Plan - Growth Option,1241.3354,2026-06-07
151190,INF966L01AZ7,,quant Overnight Fund - Growth Option - Direct Plan,12.4233,2026-06-07
151833,INF0QA701011,,Bajaj Finserv Liquid Fund - Direct Plan - Growth,1218.0439,2026-06-07
151849,INF0QA701177,,Bajaj Finserv Overnight Fund - Direct Plan - Growth,1193.0177,2026-06-07
152152,INF0R8701079,,Helios Overnight Fund - Direct Plan - Growth Option,1165.9919,2026-06-07
153438,INF0QA701AF0,,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan,1066.2544,2026-06-07
153570,INF1MIY01056,,Unifi Liquid Fund- Direct Growth,1060.3869,2026-06-07
154011,INF226401034,,Capitalmind Liquid Fund - Direct-Growth,1035.1791,2026-06-07
