scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2692.2569,2026-05-09
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.2572,2026-05-09
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.6326,2026-05-09
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.5956,2026-05-09
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1030.2325,2026-05-09
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2679.2421,2026-05-09
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1223.0121,2026-05-09
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5610.7,2026-05-09
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5042.4071,2026-05-09
120304,INF789F01XQ6,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4553.6092,2026-05-09
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,75.7719,2026-05-09
120537,INF205K01MF9,,Invesco India Liquid Fund - Direct Plan - Growth,3811.5568,2026-05-09
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3706.7807,2026-05-09
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,362.371,2026-05-09
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2088.7401,2026-05-09
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3590.2501,2026-05-09
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1535.8906,2026-05-09
146140,,INF174KA1BE2,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,1003.745,2026-05-09
146141,INF174KA1BF9,,Kotak Overnight Fund -Direct Plan-Growth Option,1444.8177,2026-05-09
147003,INF582M01FA2,,Union Overnight Fund - Direct Plan - Growth Option,1425.4507,2026-05-09
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1395.1067,2026-05-09
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.9729,2026-05-09
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1216.8628,2026-05-09
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.9936,2026-05-09
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.6062,2026-05-09
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1403.7126,2026-05-09
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1400.7343,2026-05-09
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1396.0351,2026-05-09
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1372.3088,2026-05-09
147883,INF205KA1163,,Invesco India Overnight Fund - Direct Plan - Growth,1368.1582,2026-05-09
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-05-09
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-05-09
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-05-09
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1372.3288,2026-05-09
150562,INF680P01323,,Shriram Overnight Fund -  Direct Growth,12.5048,2026-05-09
150631,INF0K1H01040,,Samco Overnight Fund - Direct Plan - Growth Option,1236.4747,2026-05-09
153035,INF680P01430,,Shriram Liquid Fund - Direct Plan Growth Option,1096.9775,2026-05-09
153570,INF1MIY01056,,Unifi Liquid Fund- Direct Growth,1055.9858,2026-05-09
