scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,117.03,2026-03-27
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.6924,2026-03-27
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,116.88,2026-03-27
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,77.891,2026-03-27
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,54.3701,2026-03-27
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,35.565,2026-03-27
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,175.17,2026-03-27
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,66.3,2026-03-27
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,386.21,2026-03-27
118273,INF760K01DU1,,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION,110.01,2026-03-27
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,348.49,2026-03-27
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,258.71,2026-03-27
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,62.9624,2026-03-27
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.4473,2026-03-27
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,181.69,2026-03-27
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.1838,2026-03-27
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,81.2454,2026-03-27
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3299.3147,2026-03-27
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,109.5933,2026-03-27
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4216.5151,2026-03-27
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,28.696,2026-03-27
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3322.9072,2026-03-27
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.1917,2026-03-27
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,45.6642,2026-03-27
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,47.4149,2026-03-27
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,71.9541,2026-03-27
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,51.3743,2026-03-27
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,63.513,2026-03-27
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,47.796,2026-03-27
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.2971,2026-03-27
118419,INF194K01V89,,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,147.312,2026-03-27
118421,INF194K01W21,,Bandhan Focused Fund - Direct Plan - Growth,94.138,2026-03-27
118424,INF194K01W62,,BANDHAN Flexi Cap Fund-Direct Plan-Growth,209.739,2026-03-27
118464,INF194K01Q29,,Bandhan Gilt Fund - Direct Plan - Growth,38.7751,2026-03-27
118469,INF194K01X46,,BANDHAN Infrastructure Fund-Direct Plan-Growth,50.238,2026-03-27
118473,INF194K01Y29,,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,162.814,2026-03-27
118474,INF194K01Y60,,BANDHAN Arbitrage Fund-Direct Plan- Growth,36.7727,2026-03-27
118477,INF194K01Z02,,BANDHAN Equity Savings Fund-Direct Plan-Growth,35.078,2026-03-27
118479,INF194K01Z44,,BANDHAN Large Cap Fund-Direct Plan-Growth,82.19,2026-03-27
118481,INF194K01Z85,,Bandhan Value Fund - Direct Plan - Growth,154.28,2026-03-27
118482,INF194K012A8,,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,50.756,2026-03-27
118485,INF194K012B6,,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - Growth,47.618,2026-03-27
118486,INF194K016A9,,Bandhan Conservative Hybrid Passive FOF - Direct Plan - Growth,36.2628,2026-03-27
118489,INF194K019A3,,Bandhan Multi-Asset Passive FOF - Direct Plan - Growth,43.2285,2026-03-27
118491,INF194K015B9,,BANDHAN Conservative Hybrid Fund-Direct Plan-Growth,35.7568,2026-03-27
118494,INF090I01GY2,,Templeton India Value Fund - Direct - Growth,741.9505,2026-03-27
118498,INF090I01HS2,,Franklin India Government Securities Fund - Direct - Growth,65.1644,2026-03-27
118506,INF090I01GV8,,Franklin India Money Market Fund - Direct - Growth,54.19,2026-03-27
118508,INF090I01LK1,,Franklin India Floating Rate Fund - Direct - Growth,46.6993,2026-03-27
118510,INF090I01IN1,,Franklin India Large & Mid Cap Fund - Direct - Growth,189.774,2026-03-27
118525,INF090I01IQ4,,Franklin India Small Cap Fund - Direct - Growth,169.3272,2026-03-27
118531,INF090I01FN7,,Franklin India Large Cap Fund- Direct - Growth,1051.6085,2026-03-27
118533,INF090I01FH9,,Franklin India Mid Cap Fund - Direct - Growth,2773.7711,2026-03-27
118535,INF090I01FK3,,Franklin India Flexi Cap Fund - Direct - Growth,1657.5682,2026-03-27
118537,INF090I01FE6,,Franklin India Technology Fund - Direct - Growth,477.3741,2026-03-27
118539,INF090I01GC8,,Franklin India Opportunities Fund - Direct - Growth,254.3455,2026-03-27
118540,INF090I01JS8,,Franklin India ELSS Tax Saver Fund - Direct - Growth,1481.6963,2026-03-27
118543,INF090I01HV6,,Franklin India Dynamic Asset Allocation Active Fund Of Funds - Direct - Growth,179.1646,2026-03-27
118546,INF090I01FZ1,,Franklin India Aggressive Hybrid Fund - Direct - Growth,288.9579,2026-03-27
118548,INF090I01JZ3,,Franklin India Retirement Fund - Direct - Growth,232.2037,2026-03-27
118551,INF090I01JR0,,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - Growth,85.7534,2026-03-27
118557,INF090I01JF5,,Franklin Build India Fund - Direct - Growth,156.7757,2026-03-27
118559,INF090I01IZ5,,Franklin Asian Equity Fund - Direct - Growth,40.2279,2026-03-27
118564,INF090I01IW2,,Franklin India Focused Equity Fund - Direct - Growth,108.9221,2026-03-27
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,112.4518,2026-03-27
118574,INF090I01GF1,,Franklin India Conservative Hybrid Fund - Direct - GROWTH,98.6367,2026-03-27
118577,INF090I01JV2,,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4136.1148,2026-03-27
118581,INF090I01GS4,,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,193.9783,2026-03-27
118585,INF204K01XZ7,,Nippon India Arbitrage Fund - Direct Plan Growth Plan - Growth Option,30.072,2026-03-27
118588,INF204K01D22,,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,641.4316,2026-03-27
118589,INF204K01XO1,,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option,641.4316,2026-03-27
118615,INF754K01BS2,,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,56.64,2026-03-27
118617,INF754K01BW4,,Edelweiss Large Cap Fund - Direct Plan-Growth option,89.81,2026-03-27
118620,INF754K01CA8,,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,123.55,2026-03-27
118624,INF754K01CE0,,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,69.51,2026-03-27
118632,INF204K01XI3,,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,93.579,2026-03-27
118633,INF204K01D30,,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,93.579,2026-03-27
118650,INF204K01XF9,,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,300.075,2026-03-27
118651,INF204K01D55,,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,300.075,2026-03-27
118656,INF204K01E05,,Nippon India Floater Fund  - Direct Plan Growth Plan - Growth Option,49.413,2026-03-27
118663,INF204K01YC4,,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,56.6573,2026-03-27
118665,INF204K01E21,,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,716.8817,2026-03-27
118668,INF204K01E54,,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,4315.0439,2026-03-27
118669,INF204K01E70,,Nippon India Gilt  Fund - Direct Plan - P F Option - Automatic Capital Appreciation Payout Option,42.4528,2026-03-27
118672,INF204K01XP8,,Nippon India Gilt  Fund - Direct Plan Growth Plan - Growth Option,42.5631,2026-03-27
118673,INF204K01E88,,Nippon India Gilt  Fund - Direct Plan - P F Option - Defined Maturity Date Option,42.6781,2026-03-27
118674,,INF204K01E62,Nippon India Gilt Fund - Direct Plan - P F Option - Automatic Annual Reinvest Option,23.038,2026-03-27
118675,INF204K01E96,,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,245.9368,2026-03-27
118678,INF204K01F20,,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,1450.6016,2026-03-27
118679,INF204K01F38,,Nippon India Medium to Long Duration  Fund - Direct Plan Growth Plan-Bonus Option,28.9233,2026-03-27
118687,INF204K01XS2,,Nippon India Medium to Long Duration Fund - Direct Plan Growth Plan - Growth Option,101.2158,2026-03-27
118691,INF204K01F61,,Nippon India Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth,38.0699,2026-03-27
118692,INF204K01F95,,Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option,121.8021,2026-03-27
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6736.2561,2026-03-27
118702,INF204K01G03,,Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option,2410.0587,2026-03-27
118709,INF204K01ZU3,,Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option,4148.8635,2026-03-27
118715,INF204K01G11,,Nippon India Money Market Fund - Direct Plan Growth Plan - Bonus Option,2584.2291,2026-03-27
118719,INF204K01ZP3,,Nippon India Money Market Fund - Direct Plan Growth Plan - Growth Option,4394.7985,2026-03-27
118722,INF204K01G29,,Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,192.0458,2026-03-27
118724,INF204K01G52,,Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option,192.0458,2026-03-27
118726,INF204K01YV4,,Nippon India Conservative Hybrid  Fund - Direct Plan Growth Plan - Growth Option,66.3647,2026-03-27
118736,INF204K01G94,,Nippon India Balanced Advantage Fund - Direct Plan Growth Plan - Growth Option,195.002,2026-03-27
118741,INF204K01H36,,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Growth Option,41.8399,2026-03-27
118742,INF204K01H02,,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,41.8399,2026-03-27
118747,INF204K01A25,,Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,41.2145,2026-03-27
118758,INF204K01I27,,Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,555.4694,2026-03-27
118759,INF204K01I50,,Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,555.4694,2026-03-27
118762,INF204K01I68,,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,360.7702,2026-03-27
118763,INF204K01I92,,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option,360.7702,2026-03-27
118769,INF204K01J34,,Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,73.4764,2026-03-27
118770,INF204K01J00,,Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option,73.4764,2026-03-27
118777,INF204K01J83,,Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,169.0869,2026-03-27
118778,INF204K01K15,,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,169.0869,2026-03-27
118780,INF204K01A74,,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,40.639,2026-03-27
118784,INF204K01K49,,Nippon India Value Fund - Direct Plan Growth Plan,226.926,2026-03-27
118785,INF204K01K56,,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,39.7772,2026-03-27
118791,INF204K01K80,,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,39.7771,2026-03-27
118794,INF204K01B08,,Nippon India Aggressive Hybrid Fund  - Direct Plan Growth Plan,112.4265,2026-03-27
118796,INF204K01B32,,Nippon India Short Duration Fund - Direct Plan Growth Plan - Growth Option,59.6134,2026-03-27
118803,INF204K01L55,,Nippon India ELSS Tax Saver Fund - Direct Plan Growth Plan - Growth Option,131.9335,2026-03-27
118804,INF204K01B81,,Nippon India Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth,28.5383,2026-03-27
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.4707,2026-03-27
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.0894,2026-03-27
118825,INF769K01AX2,,Mirae Asset Large Cap Fund - Direct Plan - Growth,115.827,2026-03-27
118834,INF769K01BI1,,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,157.786,2026-03-27
118837,INF769K01BL5,,Mirae Asset Great Consumer Fund - Direct Plan - Growth,97.578,2026-03-27
118840,INF769K01BO9,,Mirae Asset Low Duration Fund - Direct Plan - Growth,2567.7516,2026-03-27
118859,INF769K01CM1,,Mirae Asset Liquid Fund - Direct Plan - Growth,2906.7734,2026-03-27
118866,INF044D01CG6,INF044D01AA3,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,178.51,2026-03-27
118867,INF044D01CH4,INF044D01CI2,Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,82.27,2026-03-27
118868,INF044D01CN2,,Taurus Banking & Financial Services Fund - Direct Plan - Growth,55.5,2026-03-27
118869,INF044D01CO0,INF044D01CP7,Taurus Banking & Financial Services Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,54.86,2026-03-27
118870,INF044D01BX3,,Taurus Large Cap Fund - Direct Plan - Growth,155.71,2026-03-27
118871,INF044D01BY1,INF044D01BZ8,Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,68.59,2026-03-27
118872,INF044D01CA9,,Taurus Mid Cap Fund - Direct Plan - Growth,111.84,2026-03-27
118873,INF044D01CB7,INF044D01CC5,Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,99.35,2026-03-27
118876,INF044D01CJ0,,Taurus Ethical Fund - Direct Plan - Growth,131.83,2026-03-27
118877,INF044D01CK8,INF044D01CL6,Taurus Ethical Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,88.5,2026-03-27
118878,INF044D01CM4,,Taurus Ethical Fund-Direct Plan-Bonus Option #,43.2,2026-03-27
118879,INF044D01CD3,,Taurus Infrastructure Fund - Direct Plan - Growth,63.67,2026-03-27
118880,INF044D01CE1,INF044D01CF8,Taurus Infrastructure Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,59.3,2026-03-27
118881,INF044D01CQ5,,Taurus Nifty 50 Index Fund - Direct Plan - Growth,46.2343,2026-03-27
118882,INF044D01CR3,INF044D01CS1,Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,43.2701,2026-03-27
118883,INF044D01BU9,,Taurus Flexi Cap Fund - Direct Plan - Growth,208.48,2026-03-27
118884,INF044D01BV7,INF044D01BW5,Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option,105.18,2026-03-27
118924,INF740K01MZ3,,DSP Bond Fund - Direct Plan - Growth,89.3531,2026-03-27
118931,INF179K01UU8,,HDFC ARBITRAGE FUND - Growth Option - Direct Plan,33.499,2026-03-27
118935,INF179K01VC4,,HDFC Value Fund - Growth Option - Direct Plan,773.429,2026-03-27
118942,INF179K01VF7,,HDFC Low Duration  Fund - Direct Plan - Growth,65.4468,2026-03-27
118950,INF179K01VK7,,HDFC Focused Fund - Growth Option - Direct Plan,243.932,2026-03-27
