scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5097.4154,2026-07-04
120304,INF789F1AD46,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,460.3745,2026-07-04
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3736.1303,2026-07-04
139538,INF174V01044,,Mahindra Manulife Liquid Fund - Direct Plan -Growth,1828.7558,2026-07-04
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2111.9172,2026-07-04
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3630.0902,2026-07-04
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1552.5543,2026-07-04
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1414.8967,2026-07-04
147564,INF174V01838,,Mahindra Manulife Overnight Fund - Direct Plan -Growth,1412.5742,2026-07-04
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1411.8638,2026-07-04
148837,INF0GCD01271,INF0GCD01289,TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal,1242.1172,2026-07-04
148839,INF0GCD01305,INF0GCD01297,TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal,1214.2462,2026-07-04
148841,INF0GCD01255,,TRUSTMF Liquid Fund-Direct Plan-Growth,1358.9106,2026-07-04
148842,,INF0GCD01263,TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal,1285.9093,2026-07-04
149797,INF0GCD01453,,TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH,1290.3876,2026-07-04
