scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.0837,2026-05-31
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3341.3732,2026-05-31
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3365.7982,2026-05-31
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.5773,2026-05-31
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,46.1058,2026-05-31
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,48.071,2026-05-31
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,72.9992,2026-05-31
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,51.8807,2026-05-31
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,64.1188,2026-05-31
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,48.1411,2026-05-31
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.9094,2026-05-31
118419,INF194K01V89,,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,162.293,2026-05-31
118421,INF194K01W21,,Bandhan Focused Fund - Direct Plan - Growth,102.894,2026-05-31
118424,INF194K01W62,,BANDHAN Flexi Cap Fund-Direct Plan-Growth,223.511,2026-05-31
118464,INF194K01Q29,,Bandhan Gilt Fund - Direct Plan - Growth,39.5057,2026-05-31
118469,INF194K01X46,,BANDHAN Infrastructure Fund-Direct Plan-Growth,57.462,2026-05-31
118473,INF194K01Y29,,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,173.305,2026-05-31
118474,INF194K01Y60,,BANDHAN Arbitrage Fund-Direct Plan- Growth,36.9747,2026-05-31
118477,INF194K01Z02,,BANDHAN Equity Savings Fund-Direct Plan-Growth,35.616,2026-05-31
118479,INF194K01Z44,,BANDHAN Large Cap Fund-Direct Plan-Growth,86.977,2026-05-31
118481,INF194K01Z85,,Bandhan Value Fund - Direct Plan - Growth,163.971,2026-05-31
118482,INF194K012A8,,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,52.4558,2026-05-31
118485,INF194K012B6,,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - Growth,53.0608,2026-05-31
118486,INF194K016A9,,Bandhan Conservative Hybrid Passive FOF - Direct Plan - Growth,36.6937,2026-05-31
118489,INF194K019A3,,Bandhan Multi-Asset Passive FOF - Direct Plan - Growth,44.5916,2026-05-31
118491,INF194K015B9,,BANDHAN Conservative Hybrid Fund-Direct Plan-Growth,36.2224,2026-05-31
118577,INF090I01JV2,,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4189.1056,2026-05-31
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6823.3265,2026-05-31
118859,INF769K01CM1,,Mirae Asset Liquid Fund - Direct Plan - Growth,2942.8091,2026-05-31
119091,INF179KB1HP9,,HDFC Liquid Fund - Growth Option - Direct Plan,5472.9757,2026-05-31
119110,INF179KB1HT1,,HDFC Overnight Fund - Growth Option - Direct Plan,4026.531,2026-05-31
119125,INF740K01QL4,,DSP Liquidity Fund - Direct Plan - Growth,3986.2466,2026-05-31
