scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,122.4,2026-06-05
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,122.26,2026-06-05
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,81.844,2026-06-05
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,59.1229,2026-06-05
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,36.8351,2026-06-05
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,191.38,2026-06-05
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,68.46,2026-06-05
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,404.7,2026-06-05
118273,INF760K01DU1,,CANARA ROBECO CONSUMPTION FUND - DIRECT PLAN - GROWTH OPTION,117.37,2026-06-05
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,368.41,2026-06-05
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,277.5,2026-06-05
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,63.6018,2026-06-05
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.7227,2026-06-05
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,192.99,2026-06-05
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.7346,2026-06-05
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,82.0708,2026-06-05
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3344.6324,2026-06-05
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,112.0216,2026-06-05
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4272.8792,2026-06-05
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,29.0346,2026-06-05
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3369.2625,2026-06-05
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.6929,2026-06-05
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,46.2139,2026-06-05
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,48.3016,2026-06-05
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,73.3697,2026-06-05
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,52.1181,2026-06-05
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,64.3864,2026-06-05
