scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119164,INF959L01GF1,,Navi Liquid Fund-Direct Plan-Growth Option,30.2724,2026-06-26
119861,INF277K01YE6,,Tata Liquid Fund- Direct Plan-Growth Option,4423.0577,2026-06-26
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5086.9408,2026-06-26
120304,INF789F1AD46,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,459.4563,2026-06-26
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,76.4464,2026-06-26
120537,INF205K01MF9,,Invesco India Liquid Fund - Direct Plan - Growth,3845.8524,2026-06-26
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3731.8405,2026-06-26
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1549.4595,2026-06-26
146978,,INF277K019T3,TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1000.0,2026-06-26
146980,INF277K018T5,,Tata Overnight Fund-Direct Plan-Growth,1439.3312,2026-06-26
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1413.2615,2026-06-26
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1381.2522,2026-06-26
147883,INF205KA1163,,Invesco India Overnight Fund - Direct Plan - Growth,1377.4393,2026-06-26
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-06-26
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-06-26
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-06-26
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1381.2724,2026-06-26
150631,INF0K1H01040,,Samco Overnight Fund - Direct Plan - Growth Option,1244.5637,2026-06-26
152152,INF0R8701079,,Helios Overnight Fund - Direct Plan - Growth Option,1169.0445,2026-06-26
153570,INF1MIY01056,,Unifi Liquid Fund- Direct Growth,1063.2584,2026-06-26
154011,INF226401034,,Capitalmind Liquid Fund - Direct-Growth,1038.8681,2026-06-26
