scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.0777,2026-05-30
119164,INF959L01GF1,,Navi Liquid Fund-Direct Plan-Growth Option,30.1241,2026-05-30
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2688.193,2026-05-30
119369,INF761K01785,,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3209.1205,2026-05-30
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1223.026,2026-05-30
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5629.3815,2026-05-30
120038,INF336L01CC8,,HSBC Liquid Fund -  Growth Direct,2776.2202,2026-05-30
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5058.8154,2026-05-30
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,76.0246,2026-05-30
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,363.6205,2026-05-30
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2095.7895,2026-05-30
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3602.3681,2026-05-30
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1541.0016,2026-05-30
146140,,INF174KA1BE2,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,1003.7527,2026-05-30
146141,INF174KA1BF9,,Kotak Overnight Fund -Direct Plan-Growth Option,1449.0938,2026-05-30
147003,INF582M01FA2,,Union Overnight Fund - Direct Plan - Growth Option,1429.7161,2026-05-30
147287,INF336L01OF6,,HSBC Overnight Fund - Direct Growth,1421.2869,2026-05-30
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1407.9216,2026-05-30
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1404.871,2026-05-30
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1400.0976,2026-05-30
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1376.2145,2026-05-30
147951,INF761K01EU7,,BANK OF INDIA Overnight Fund Direct Plan Growth,1381.6726,2026-05-30
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-05-30
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-05-30
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-05-30
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1376.2346,2026-05-30
150369,INF0J8L01081,,NJ Overnight Fund - Direct Plan - Growth Option,1256.7884,2026-05-30
153436,INF0R8F01075,,Zerodha Overnight Fund - Direct Plan - Growth Option,10.6274,2026-05-30
153570,INF1MIY01056,,Unifi Liquid Fund- Direct Growth,1059.2036,2026-05-30
153585,INF174KA1WL3,INF174KA1WJ7,Kotak Liquid Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum capital withdrawal option,1000.5117,2026-05-30
154011,INF226401034,,Capitalmind Liquid Fund - Direct-Growth,1033.6414,2026-05-30
154051,INF2JJD01029,,Abakkus Liquid Fund - Direct Plan - Growth,102.5853,2026-05-30
