scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.8239,2026-04-11
119125,INF740K01QL4,,DSP Liquidity Fund - Direct Plan - Growth,3955.7929,2026-04-11
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2680.8636,2026-04-11
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.2466,2026-04-11
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.0398,2026-04-11
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.9211,2026-04-11
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1031.4156,2026-04-11
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2667.6855,2026-04-11
119369,INF761K01785,,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3185.0089,2026-04-11
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1223.0029,2026-04-11
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5587.1053,2026-04-11
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5021.1483,2026-04-11
120304,INF789F01XQ6,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4534.493,2026-04-11
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,75.4556,2026-04-11
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3692.5859,2026-04-11
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,360.8274,2026-04-11
