scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119550,INF209K01YN0,,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,395.4177,2026-06-01
120438,INF846K01CR6,,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2832.3287,2026-06-01
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.9362,2026-06-01
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,26.4363,2026-06-01
150505,INF760K01KC4,,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.624,2026-06-01
124175,INF740K01ZW2,,DSP Banking & PSU Debt Fund - Direct Plan - Growth,25.7135,2026-06-01
140286,INF843K01FC8,,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.4935,2026-06-01
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.7359,2026-06-01
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.8992,2026-06-01
151107,INF917K01HH5,,HSBC Banking and PSU Debt Fund - Direct Growth,26.595,2026-06-01
120256,INF109K010A6,,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,35.6417,2026-06-01
120444,INF205K01KT4,,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2518.0567,2026-06-01
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.9573,2026-06-01
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,71.086,2026-06-01
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.2392,2026-06-01
120338,INF767K01GI4,,LIC MF Banking & PSU Fund-Direct Plan-Growth,39.1052,2026-06-01
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.7281,2026-06-01
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.3575,2026-06-01
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.3569,2026-06-01
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3449.742,2026-06-01
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.4686,2026-06-01
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.4519,2026-06-01
119533,INF209K01S38,,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,118.891,2026-06-01
141588,INF846K01ZM8,,Axis Corporate Bond Fund - Direct Plan Growth,18.912,2026-06-01
135916,INF194KA1M23,,BANDHAN Corporate Bond Fund - Direct Growth,20.6814,2026-06-01
150237,INF251K01GP4,,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.5754,2026-06-01
126685,INF760K01HB2,,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,24.1689,2026-06-01
144646,INF740KA1KE8,,DSP Corporate Bond Fund - Direct - Growth,17.087,2026-06-01
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,113.7148,2026-06-01
118987,INF179K01XD8,,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.391,2026-06-01
150996,INF917K01HN3,,HSBC Corporate Bond Fund - Direct Growth,81.2334,2026-06-01
120692,INF109K016B1,,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.7512,2026-06-01
120497,INF205K01RF8,,Invesco India Corporate Bond Fund - Direct Plan - Growth,3538.1624,2026-06-01
133791,INF178L01BY0,,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4104.9042,2026-06-01
133792,INF178L01BZ7,,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1071.2193,2026-06-01
148755,INF769K01HD9,,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.5161,2026-06-01
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.8417,2026-06-01
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.6092,2026-06-01
138330,INF223J01OO2,,PGIM India Corporate Bond Fund - Direct Plan - Growth,50.0111,2026-06-01
146215,INF200KA1YR4,,SBI Corporate Bond Fund - Direct Plan - Growth,16.6272,2026-06-01
119621,INF903J01NR4,,Sundaram Corporate Bond Fund Direct Plan - Growth,43.167,2026-06-01
149361,INF277KA1224,,Tata Corporate Bond Fund-Direct Plan-Growth,13.1236,2026-06-01
151320,INF0GCD01560,,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1248.8501,2026-06-01
143241,INF582M01DU5,,Union Corporate Bond Fund - Direct Plan - Growth Option,16.1748,2026-06-01
144339,INF789F1A538,,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.4765,2026-06-01
134388,INF209KA1L12,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,27.268,2026-06-01
134387,INF209KA1K88,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,27.2692,2026-06-01
130314,INF846K01PJ5,,Axis Credit Risk Fund - Direct Plan - Growth,25.613,2026-06-01
140603,INF194KA1X61,,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.5983,2026-06-01
133868,INF761K01DG8,,BANK OF INDIA Credit Risk  Fund - Direct Plan,14.5741,2026-06-01
133488,INF955L01FR6,,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.9391,2026-06-01
119082,INF740K01OS4,,DSP Credit Risk Fund - Direct Plan - Growth,59.3686,2026-06-01
128051,INF179KA1FZ3,,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,27.5341,2026-06-01
151045,INF917K01UH8,,HSBC Credit Risk Fund - Direct Growth,36.8402,2026-06-01
120711,INF109K01V00,,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,37.5681,2026-06-01
130722,INF205K01I83,,Invesco India Credit Risk Fund - Direct Plan - Growth,2292.3107,2026-06-01
119740,INF174K01MG5,,Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,26.4914,2026-06-01
119741,INF174K01LZ7,,Kotak Credit Risk Fund - Growth - Direct,35.2703,2026-06-01
118780,INF204K01A74,,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,41.1788,2026-06-01
119798,INF200K01SV4,,SBI CREDIT RISK FUND - DIRECT PLAN -GROWTH,52.3637,2026-06-01
120764,INF789F01YB6,,UTI Credit Risk Fund - Direct Plan - Growth Option,20.3496,2026-06-01
122715,INF579M01266,,360 ONE Dynamic Bond Fund Direct Plan Growth,24.9063,2026-06-01
