scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.9245,2026-05-01
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3325.1411,2026-05-01
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6790.6306,2026-05-01
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2688.7172,2026-05-01
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.2561,2026-05-01
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.2947,2026-05-01
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.276,2026-05-01
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1034.4372,2026-05-01
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1223.0135,2026-05-01
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5603.5067,2026-05-01
119861,INF277K01YE6,,Tata Liquid Fund- Direct Plan-Growth Option,4378.5723,2026-05-01
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5035.9314,2026-05-01
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,75.6751,2026-05-01
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,361.8996,2026-05-01
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2085.9976,2026-05-01
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3585.5356,2026-05-01
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1533.9077,2026-05-01
145810,INF204KB1R31,,Nippon India Overnight Fund - Direct Plan - Growth Option,145.3118,2026-05-01
146140,,INF174KA1BE2,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,1003.7496,2026-05-01
146141,INF174KA1BF9,,Kotak Overnight Fund -Direct Plan-Growth Option,1443.2089,2026-05-01
146978,,INF277K019T3,TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1000.0,2026-05-01
146980,INF277K018T5,,Tata Overnight Fund-Direct Plan-Growth,1427.9255,2026-05-01
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1393.5741,2026-05-01
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.7907,2026-05-01
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1215.5261,2026-05-01
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1005.2599,2026-05-01
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.8384,2026-05-01
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1402.1557,2026-05-01
147531,INF760K01JM5,,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,1396.2345,2026-05-01
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1399.1865,2026-05-01
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1394.52,2026-05-01
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1370.8237,2026-05-01
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-05-01
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-05-01
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-05-01
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1370.8437,2026-05-01
150369,INF0J8L01081,,NJ Overnight Fund - Direct Plan - Growth Option,1251.7384,2026-05-01
150562,INF680P01323,,Shriram Overnight Fund -  Direct Growth,12.491,2026-05-01
150631,INF0K1H01040,,Samco Overnight Fund - Direct Plan - Growth Option,1235.1437,2026-05-01
153035,INF680P01430,,Shriram Liquid Fund - Direct Plan Growth Option,1095.5465,2026-05-01
