scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119550,INF209K01YN0,,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,394.7547,2026-05-26
120438,INF846K01CR6,,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2827.0091,2026-05-26
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.9111,2026-05-26
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,26.3843,2026-05-26
150505,INF760K01KC4,,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.6024,2026-05-26
124175,INF740K01ZW2,,DSP Banking & PSU Debt Fund - Direct Plan - Growth,25.6679,2026-05-26
140286,INF843K01FC8,,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.4427,2026-05-26
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.7119,2026-05-26
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.847,2026-05-26
151107,INF917K01HH5,,HSBC Banking and PSU Debt Fund - Direct Growth,26.544,2026-05-26
120256,INF109K010A6,,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,35.5781,2026-05-26
120444,INF205K01KT4,,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2514.0289,2026-05-26
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.9337,2026-05-26
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,70.9666,2026-05-26
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.222,2026-05-26
120338,INF767K01GI4,,LIC MF Banking & PSU Fund-Direct Plan-Growth,39.0279,2026-05-26
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.7049,2026-05-26
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.3169,2026-05-26
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.3163,2026-05-26
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3443.4851,2026-05-26
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.3845,2026-05-26
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.4056,2026-05-26
119533,INF209K01S38,,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,118.72,2026-05-26
141588,INF846K01ZM8,,Axis Corporate Bond Fund - Direct Plan Growth,18.8747,2026-05-26
135916,INF194KA1M23,,BANDHAN Corporate Bond Fund - Direct Growth,20.6401,2026-05-26
150237,INF251K01GP4,,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.4865,2026-05-26
126685,INF760K01HB2,,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,24.1254,2026-05-26
144646,INF740KA1KE8,,DSP Corporate Bond Fund - Direct - Growth,17.0551,2026-05-26
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,113.5686,2026-05-26
118987,INF179K01XD8,,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.3296,2026-05-26
150996,INF917K01HN3,,HSBC Corporate Bond Fund - Direct Growth,81.0682,2026-05-26
120692,INF109K016B1,,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.6966,2026-05-26
120497,INF205K01RF8,,Invesco India Corporate Bond Fund - Direct Plan - Growth,3532.3297,2026-05-26
133791,INF178L01BY0,,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4098.0979,2026-05-26
133792,INF178L01BZ7,,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1069.443,2026-05-26
148755,INF769K01HD9,,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.4926,2026-05-26
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.7438,2026-05-26
