scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.3991,2026-07-19
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3372.5628,2026-07-19
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3398.1655,2026-07-19
118577,INF090I01JV2,,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4230.9429,2026-07-19
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6890.0668,2026-07-19
118859,INF769K01CM1,,Mirae Asset Liquid Fund - Direct Plan - Growth,2970.4275,2026-07-19
119091,INF179KB1HP9,,HDFC Liquid Fund - Growth Option - Direct Plan,5525.3379,2026-07-19
119110,INF179KB1HT1,,HDFC Overnight Fund - Growth Option - Direct Plan,4054.4043,2026-07-19
119125,INF740K01QL4,,DSP Liquidity Fund - Direct Plan - Growth,4025.2358,2026-07-19
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2727.8388,2026-07-19
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.0907,2026-07-19
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.7251,2026-07-19
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.202,2026-07-19
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1032.1313,2026-07-19
119164,INF959L01GF1,,Navi Liquid Fund-Direct Plan-Growth Option,30.3824,2026-07-19
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2714.4342,2026-07-19
119369,INF761K01785,,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3240.7711,2026-07-19
119415,INF955L01AL0,,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3242.8901,2026-07-19
119568,INF209K01VA3,,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,454.7213,2026-07-19
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1222.81,2026-07-19
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5685.3549,2026-07-19
119800,INF200K01UT4,,SBI Liquid Fund - DIRECT PLAN -Growth,4398.9037,2026-07-19
119833,INF200K01TK5,,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,4447.1112,2026-07-19
119861,INF277K01YE6,,Tata Liquid Fund- Direct Plan-Growth Option,4442.0899,2026-07-19
120038,INF336L01CC8,,HSBC Liquid Fund -  Growth Direct,2803.7225,2026-07-19
120197,INF109K01Q49,,ICICI Prudential Liquid Fund - Direct Plan - Growth,416.4095,2026-07-19
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5108.7662,2026-07-19
120304,INF789F1AD46,,UTI Liquid Fund - Direct Plan - Growth Option,461.3957,2026-07-19
120389,INF846K01CX4,,Axis Liquid Fund - Direct Plan - Growth Option,3131.343,2026-07-19
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,76.7602,2026-07-19
120537,INF205K01MF9,,Invesco India Liquid Fund - Direct Plan - Growth,3862.1248,2026-07-19
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3744.073,2026-07-19
120837,INF966L01820,,quant Liquid Fund - Growth Option - Direct Plan,45.069,2026-07-19
125345,INF579M01621,,360 ONE LIQUID FUND DIRECT PLAN  GROWTH,2153.6577,2026-07-19
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,367.2167,2026-07-19
139538,INF174V01044,,Mahindra Manulife Liquid Fund - Direct Plan -Growth,1832.6819,2026-07-19
