scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2695.3178,2026-05-16
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.2573,2026-05-16
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.6306,2026-05-16
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.6126,2026-05-16
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1031.4039,2026-05-16
119164,INF959L01GF1,,Navi Liquid Fund-Direct Plan-Growth Option,30.0604,2026-05-16
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5047.4038,2026-05-16
120304,INF789F01XQ6,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4558.2158,2026-05-16
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3710.3546,2026-05-16
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,362.7503,2026-05-16
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2090.8917,2026-05-16
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3593.9489,2026-05-16
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1537.4862,2026-05-16
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1396.4374,2026-05-16
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.9014,2026-05-16
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1215.5398,2026-05-16
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.9496,2026-05-16
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.2656,2026-05-16
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1405.1156,2026-05-16
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1402.0881,2026-05-16
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1397.3467,2026-05-16
150562,INF680P01323,,Shriram Overnight Fund -  Direct Growth,12.5168,2026-05-16
151833,INF0QA701011,,Bajaj Finserv Liquid Fund - Direct Plan - Growth,1213.2618,2026-05-16
151849,INF0QA701177,,Bajaj Finserv Overnight Fund - Direct Plan - Growth,1189.2961,2026-05-16
153035,INF680P01430,,Shriram Liquid Fund - Direct Plan Growth Option,1098.107,2026-05-16
153438,INF0QA701AF0,,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan,1063.0206,2026-05-16
154011,INF226401034,,Capitalmind Liquid Fund - Direct-Growth,1031.279,2026-05-16
