scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.3544,2026-07-11
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2724.3791,2026-07-11
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.2588,2026-07-11
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.5883,2026-07-11
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.9296,2026-07-11
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1030.8224,2026-07-11
119369,INF761K01785,,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3236.6417,2026-07-11
119568,INF209K01VA3,,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,454.1298,2026-07-11
120038,INF336L01CC8,,HSBC Liquid Fund -  Growth Direct,2800.133,2026-07-11
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5102.1232,2026-07-11
120304,INF789F1AD46,,UTI Liquid Fund - Direct Plan - Growth Option,460.7989,2026-07-11
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,76.6622,2026-07-11
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3739.8143,2026-07-11
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,366.7557,2026-07-11
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2113.8277,2026-07-11
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3633.3743,2026-07-11
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1553.9428,2026-07-11
145486,INF209KB1ZH2,,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH,1477.653,2026-07-11
147287,INF336L01OF6,,HSBC Overnight Fund - Direct Growth,1429.7465,2026-07-11
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1407.3581,2026-07-11
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.0577,2026-07-11
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1214.9196,2026-07-11
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.7745,2026-07-11
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.7415,2026-07-11
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1416.2913,2026-07-11
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1413.2638,2026-07-11
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1408.2409,2026-07-11
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1384.1904,2026-07-11
147951,INF761K01EU7,,BANK OF INDIA Overnight Fund Direct Plan Growth,1389.8925,2026-07-11
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-07-11
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-07-11
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-07-11
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1384.2107,2026-07-11
151833,INF0QA701011,,Bajaj Finserv Liquid Fund - Direct Plan - Growth,1226.6799,2026-07-11
151849,INF0QA701177,,Bajaj Finserv Overnight Fund - Direct Plan - Growth,1198.804,2026-07-11
153035,INF680P01430,,Shriram Liquid Fund - Direct Plan Growth Option,1109.8332,2026-07-11
153436,INF0R8F01075,,Zerodha Overnight Fund - Direct Plan - Growth Option,10.6895,2026-07-11
153438,INF0QA701AF0,,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan,1071.3955,2026-07-11
154051,INF2JJD01029,,Abakkus Liquid Fund - Direct Plan - Growth,103.4122,2026-07-11
154394,INF680P01497,,Shriram Overnight Fund- Direct Growth,1261.7442,2026-07-11
