scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119091,INF179KB1HP9,,HDFC Liquid Fund - Growth Option - Direct Plan,5537.3369,2026-08-01
119110,INF179KB1HT1,,HDFC Overnight Fund - Growth Option - Direct Plan,4061.843,2026-08-01
119164,INF959L01GF1,,Navi Liquid Fund-Direct Plan-Growth Option,30.4408,2026-08-01
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2720.3664,2026-08-01
119800,INF200K01UT4,,SBI Liquid Fund - DIRECT PLAN -Growth,4408.4805,2026-08-01
119833,INF200K01TK5,,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,4455.2499,2026-08-01
120249,INF767K01DN1,,LIC MF Liquid Fund-Direct Plan-Growth,5119.9342,2026-08-01
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,368.0432,2026-08-01
139538,INF174V01044,,Mahindra Manulife Liquid Fund - Direct Plan -Growth,1836.7572,2026-08-01
140194,INF754K01GY9,,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2121.2025,2026-08-01
140196,INF754K01GM4,,Edelweiss Liquid Fund - Direct Plan - Growth Option,3646.0518,2026-08-01
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1559.2474,2026-08-01
146963,INF903JA1HG5,,Sundaram Overnight Fund Direct Plan - Growth,1455.3237,2026-08-01
147003,INF582M01FA2,,Union Overnight Fund - Direct Plan - Growth Option,1442.4856,2026-08-01
147515,INF767K01QI3,,LIC MF Overnight Fund-Direct Plan-Growth,1420.4663,2026-08-01
147564,INF174V01838,,Mahindra Manulife Overnight Fund - Direct Plan -Growth,1418.1653,2026-08-01
147570,INF754K01JV9,,Edelweiss Overnight Fund - Direct Plan - Growth,1417.4793,2026-08-01
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1412.303,2026-08-01
149664,INF173K01GU0,,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,2493.885,2026-08-01
154413,INF2KCX01087,,Choice Overnight Fund - Growth Option - Direct Plan,100.4078,2026-08-01
