scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6757.6287,2026-04-04
119135,INF666M01451,,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,2676.417,2026-04-04
119136,,INF666M01469,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1002.4219,2026-04-04
119137,INF666M01527,INF666M01477,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1004.0188,2026-04-04
119138,INF666M01501,INF666M01485,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1005.3948,2026-04-04
119139,INF666M01519,INF666M01493,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1029.7048,2026-04-04
119303,INF582M01674,,Union Liquid Fund - Direct Plan - Growth Option,2662.6545,2026-04-04
119764,,INF174K01NH1,Kotak Liquid Fund - Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option,1223.2238,2026-04-04
119766,INF174K01NE8,,Kotak Liquid Fund - Direct Plan - Growth,5576.7216,2026-04-04
120304,INF789F01XQ6,,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4526.0231,2026-04-04
120406,INF192K01CM6,,JM Liquid Fund (Direct) - Growth Option,75.3173,2026-04-04
120785,INF789FB1S71,,UTI - Overnight Fund - Direct Plan - Growth Option,3689.0756,2026-04-04
138299,INF223J01NS5,,PGIM India Liquid Fund - Direct Plan - Growth,360.1695,2026-04-04
143269,INF879O01068,,Parag Parikh Liquid Fund- Direct Plan- Growth,1526.4541,2026-04-04
145810,INF204KB1R31,,Nippon India Overnight Fund - Direct Plan - Growth Option,144.7773,2026-04-04
146140,,INF174KA1BE2,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,1003.8856,2026-04-04
146141,INF174KA1BF9,,Kotak Overnight Fund -Direct Plan-Growth Option,1437.9068,2026-04-04
147003,INF582M01FA2,,Union Overnight Fund - Direct Plan - Growth Option,1418.596,2026-04-04
147450,INF666M01GL8,,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1388.5465,2026-04-04
147451,INF666M01GN4,INF666M01GO2,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.9903,2026-04-04
147452,INF666M01GP9,INF666M01GQ7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1216.7027,2026-04-04
147453,INF666M01GR5,INF666M01GS3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.6378,2026-04-04
147458,,INF666M01GM6,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.6903,2026-04-04
147606,INF663L01T01,,PGIM India Overnight Fund - Direct Plan - Growth Option,1389.5519,2026-04-04
147837,INF192K01MB8,,JM Overnight Fund - (Direct) - Growth,1366.0494,2026-04-04
148413,,,JM Liquid Fund - Unclaimed Brokerage I.E.F. (Direct) - Growth Plan,41.4437,2026-04-04
148414,,,JM Liquid Fund - Unclaimed Application Refund Amount I.E.F. (Direct) - Growth Plan,41.4437,2026-04-04
149826,INF192K01MK9,,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,2026-04-04
149829,INF192K01MI3,,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1366.0693,2026-04-04
150562,INF680P01323,,Shriram Overnight Fund -  Direct Growth,12.4456,2026-04-04
153035,INF680P01430,,Shriram Liquid Fund - Direct Plan Growth Option,1090.3859,2026-04-04
154051,INF2JJD01029,,Abakkus Liquid Fund - Direct Plan - Growth,101.7255,2026-04-04
