scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119550,INF209K01YN0,,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,394.2448,2026-04-08
120438,INF846K01CR6,,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2822.199,2026-04-08
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.902,2026-04-08
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,26.3393,2026-04-08
150505,INF760K01KC4,,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.5784,2026-04-08
140286,INF843K01FC8,,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.3785,2026-04-08
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.5459,2026-04-08
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.8159,2026-04-08
151107,INF917K01HH5,,HSBC Banking and PSU Debt Fund - Direct Growth,26.5038,2026-04-08
120256,INF109K010A6,,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,35.4961,2026-04-08
120444,INF205K01KT4,,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2510.0904,2026-04-08
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.8969,2026-04-08
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,70.8997,2026-04-08
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.2467,2026-04-08
120338,INF767K01GI4,,LIC MF Banking & PSU Fund-Direct Plan-Growth,38.9347,2026-04-08
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.6762,2026-04-08
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.2922,2026-04-08
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.2918,2026-04-08
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3432.3212,2026-04-08
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.29,2026-04-08
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.3083,2026-04-08
119533,INF209K01S38,,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,118.604,2026-04-08
141588,INF846K01ZM8,,Axis Corporate Bond Fund - Direct Plan Growth,18.8362,2026-04-08
135916,INF194KA1M23,,BANDHAN Corporate Bond Fund - Direct Growth,20.5998,2026-04-08
150237,INF251K01GP4,,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.4218,2026-04-08
126685,INF760K01HB2,,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,24.062,2026-04-08
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,112.9399,2026-04-08
118987,INF179K01XD8,,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.313,2026-04-08
150996,INF917K01HN3,,HSBC Corporate Bond Fund - Direct Growth,80.9443,2026-04-08
120692,INF109K016B1,,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.592,2026-04-08
120497,INF205K01RF8,,Invesco India Corporate Bond Fund - Direct Plan - Growth,3525.0573,2026-04-08
133791,INF178L01BY0,,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4094.1075,2026-04-08
133792,INF178L01BZ7,,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1071.2559,2026-04-08
148755,INF769K01HD9,,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.4673,2026-04-08
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.6802,2026-04-08
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.3829,2026-04-08
138330,INF223J01OO2,,PGIM India Corporate Bond Fund - Direct Plan - Growth,49.8612,2026-04-08
146215,INF200KA1YR4,,SBI Corporate Bond Fund - Direct Plan - Growth,16.5618,2026-04-08
119621,INF903J01NR4,,Sundaram Corporate Bond Fund Direct Plan - Growth,42.9878,2026-04-08
149361,INF277KA1224,,Tata Corporate Bond Fund-Direct Plan-Growth,13.0814,2026-04-08
151320,INF0GCD01560,,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1243.5576,2026-04-08
143241,INF582M01DU5,,Union Corporate Bond Fund - Direct Plan - Growth Option,16.145,2026-04-08
144339,INF789F1A538,,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.3941,2026-04-08
134388,INF209KA1L12,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,27.076,2026-04-08
134387,INF209KA1K88,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,27.0772,2026-04-08
130314,INF846K01PJ5,,Axis Credit Risk Fund - Direct Plan - Growth,25.4094,2026-04-08
140603,INF194KA1X61,,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.5063,2026-04-08
133868,INF761K01DG8,,BANK OF INDIA Credit Risk  Fund - Direct Plan,13.7474,2026-04-08
133488,INF955L01FR6,,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.7635,2026-04-08
128051,INF179KA1FZ3,,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,27.3538,2026-04-08
151045,INF917K01UH8,,HSBC Credit Risk Fund - Direct Growth,36.6105,2026-04-08
120711,INF109K01V00,,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,37.2956,2026-04-08
130722,INF205K01I83,,Invesco India Credit Risk Fund - Direct Plan - Growth,2249.8382,2026-04-08
119740,INF174K01MG5,,Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,26.3531,2026-04-08
119741,INF174K01LZ7,,Kotak Credit Risk Fund - Growth - Direct,35.0862,2026-04-08
118780,INF204K01A74,,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,40.8337,2026-04-08
119798,INF200K01SV4,,SBI CREDIT RISK FUND - DIRECT PLAN -GROWTH,51.9774,2026-04-08
120764,INF789F01YB6,,UTI Credit Risk Fund - Direct Plan - Growth Option,20.239,2026-04-08
122715,INF579M01266,,360 ONE Dynamic Bond Fund Direct Plan Growth,24.7835,2026-04-08
119505,INF209K01N82,,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,51.3339,2026-04-08
120451,INF846K01DI3,,Axis Dynamic Bond Fund - Direct Plan - Growth Option,33.6443,2026-04-08
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.6382,2026-04-08
150180,INF251K01GW0,,Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Growth Option,51.2206,2026-04-08
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.5217,2026-04-08
145589,INF666M01EK5,,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund) - Direct Plan - Growth option,1547.4954,2026-04-08
145596,,INF666M01EL3,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1019.2129,2026-04-08
145595,INF666M01EO7,INF666M01EP4,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1021.6771,2026-04-08
145591,INF666M01EQ2,INF666M01ER0,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1013.0043,2026-04-08
145597,INF666M01EM1,INF666M01EN9,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1017.8327,2026-04-08
119075,INF179K01WB4,,HDFC Dynamic Debt Fund - Growth Option - Direct Plan,100.1707,2026-04-08
151087,INF917K01HA0,,HSBC Dynamic Bond Fund - Direct Growth,32.6379,2026-04-08
120603,INF109K016E5,,ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth,41.2601,2026-04-08
149029,INF00XX01BC4,,ITI Dynamic Bond Fund - Direct Plan - Growth Option,13.3676,2026-04-08
120435,INF192K01DD3,,JM Dynamic Bond Fund - (Direct) - Growth Option,45.4507,2026-04-08
119753,INF174K01JX6,,Kotak Dynamic Bond Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,14.7471,2026-04-08
119755,INF174K01JU2,,Kotak Dynamic Bond Fund - Growth - Direct,42.0198,2026-04-08
144403,INF174V01580,,Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth,15.8951,2026-04-08
